pre frontal cortex,posterior parietal cortex,pfc,prefrontal cortex,posteriorparietal cortex,ppc
0,0,3,0,0,0
0,0,28,3,0,0
0,0,7,1,0,0
0,0,121,22,0,0
0,0,0,20,0,0
0,0,3,3,0,0
0,0,11,3,0,0
0,0,36,13,0,0
0,0,0,1,0,0
0,0,47,0,0,0
0,0,3,15,0,0
0,0,19,5,0,0
0,0,21,9,0,0
2,1,56,16,0,0
0,0,0,18,0,0
0,0,6,21,0,0
0,0,12,4,0,0
0,0,17,21,0,0
0,0,126,28,0,0
3,1,0,5,0,0
0,0,57,14,0,0
0,0,99,0,0,0
5,4,437,168,0,1
0,0,71,0,0,0
0,0,12,7,0,0
1,0,35,9,0,0
0,0,0,0,0,0
0,0,106,16,0,0
0,0,8,0,0,0
0,0,28,0,0,0
0,0,98,10,0,0
0,1,8,5,0,0
0,0,41,0,0,0
0,0,10,8,0,0
3,0,75,117,0,0
0,9,0,2,0,0
0,0,17,0,0,0
0,0,11,5,0,0
0,0,37,6,0,0
0,21,0,0,0,0
0,0,0,4,0,0
1,0,14,10,0,0
0,0,0,4,0,0
0,0,60,0,0,0
0,0,0,1,0,0
0,0,17,0,0,0
0,0,17,0,0,0
0,0,12,9,0,0
0,0,44,7,0,0
0,0,5,2,0,0
0,0,0,46,0,0
0,1,0,0,0,0
0,0,8,12,0,0
0,0,0,0,0,0
0,0,19,0,0,0
0,0,26,7,0,0
0,0,1,0,0,0
0,0,1,15,0,0
0,0,52,4,0,0
0,2,3,43,0,0
1,0,0,12,0,0
0,0,2,24,0,0
0,0,15,24,0,0
0,0,0,0,0,0
1,0,73,36,0,0
0,0,0,26,0,0
0,0,0,4,0,0
2,0,86,27,0,0
0,0,0,2,0,0
0,0,20,5,0,0
0,0,26,9,0,0
0,0,8,0,0,0
1,0,35,26,0,0
0,0,17,0,0,0
0,0,44,8,0,0
0,0,23,2,0,0
0,0,0,17,0,0
0,0,43,13,0,0
0,0,82,15,0,0
0,0,24,14,0,0
0,0,28,8,0,0
0,0,65,0,0,0
0,0,4,3,0,0
1,0,74,37,0,0
2,1,99,33,0,0
0,0,62,4,0,0
0,0,26,0,0,0
0,0,28,0,0,0
3,0,37,24,0,0
0,1,12,14,0,0
2,0,0,37,0,0
0,0,2,2,0,0
1,0,85,19,0,0
1,0,13,32,0,1
0,0,29,17,0,0
0,0,0,0,0,0
1,0,0,7,0,0
0,0,4,11,0,0
0,0,0,1,0,0
0,0,0,15,0,0
0,4,0,0,0,0
0,0,0,26,0,0
0,2,11,3,0,0
0,5,52,28,0,0
0,0,0,1,0,0
0,0,2,7,0,0
0,0,71,0,0,0
0,5,66,4,0,81
0,0,0,3,0,0
0,0,1,22,0,0
0,0,0,11,0,0
1,0,0,11,0,0
0,0,2,0,0,0
0,0,0,0,0,0
0,0,0,7,0,0
0,0,0,0,0,0
0,0,6,8,0,0
0,0,76,0,0,0
0,0,13,0,0,0
0,0,3,12,0,0
1,0,57,3,0,0
0,0,109,26,0,0
0,0,21,7,0,0
1,0,28,7,0,0
2,0,73,12,0,0
0,0,16,12,0,0
0,0,1,3,0,0
0,1,35,3,0,0
0,0,0,2,0,0
2,0,9,0,0,0
0,0,7,0,0,0
0,2,0,0,0,0
0,0,0,5,0,0
0,0,25,0,0,0
0,2,25,7,0,20
1,1,43,19,0,0
0,0,87,16,0,0
0,0,10,3,0,0
2,0,25,54,0,0
0,0,99,0,0,0
0,1,14,2,0,0
1,0,15,27,0,0
0,0,48,11,0,0
0,1,7,13,0,0
0,0,5,0,0,0
1,0,24,17,0,0
0,0,56,21,0,0
0,3,0,0,0,6
0,0,22,38,0,0
3,0,11,17,0,0
0,0,7,0,0,0
0,0,64,0,0,0
0,0,0,4,0,0
0,0,54,16,0,0
0,0,31,7,0,0
0,0,23,17,0,0
0,0,21,23,0,0
0,0,0,4,0,0
0,0,2,0,0,0
0,0,48,0,0,0
2,0,99,34,0,0
0,0,7,0,0,0
0,0,12,0,0,0
0,0,0,12,0,0
0,0,25,0,0,0
0,0,28,0,0,0
0,0,3,2,0,0
2,0,2,29,0,0
0,0,4,4,0,0
0,0,5,3,0,0
0,0,45,0,0,0
1,0,84,32,0,0
1,0,14,2,0,0
0,0,122,20,0,0
0,0,0,1,0,0
0,0,33,0,0,0
0,0,6,7,0,0
0,0,0,1,0,0
0,0,6,74,0,0
0,0,69,0,0,0
1,0,21,9,0,0
0,1,12,17,0,0
0,0,0,4,0,0
0,0,0,22,0,0
2,0,11,13,0,0
0,0,24,10,0,0
0,0,0,0,0,0
0,0,10,0,0,0
0,0,18,0,0,0
0,0,37,33,0,0
0,0,0,2,0,0
0,7,0,0,0,52
0,1,0,2,0,0
0,0,0,10,0,0
0,0,25,0,0,0
0,0,39,8,0,0
0,0,153,0,0,0
0,0,2,4,0,0
1,0,41,10,0,0
0,0,22,10,0,0
1,2,9,5,0,0
0,0,0,10,0,0
0,0,127,28,0,0
0,0,15,7,0,0
1,5,0,9,0,0
0,0,143,0,0,0
0,0,20,0,0,0
0,0,0,1,0,0
0,0,10,3,0,0
0,0,1,0,0,0
0,0,19,10,0,0
3,0,67,14,0,0
2,0,12,17,0,0
2,0,18,19,0,0
0,0,20,8,0,0
0,0,6,9,0,0
0,0,1,15,0,0
0,0,6,3,0,0
0,0,23,18,0,0
0,0,17,12,0,0
0,4,0,3,0,0
0,0,1,1,0,0
1,0,41,7,0,0
0,0,29,10,0,0
1,0,0,7,0,0
0,0,1,0,0,0
0,0,67,6,0,0
0,0,16,5,0,0
4,0,0,38,0,0
0,11,0,0,0,21
0,6,4,2,0,56
0,0,4,10,0,0
0,0,75,0,0,0
1,0,2,30,0,0
0,0,0,75,0,0
0,0,8,19,0,0
0,0,29,0,0,0
1,0,39,29,0,0
1,0,18,1,0,0
0,0,96,0,0,1
0,0,0,8,0,0
0,0,9,7,0,0
0,0,43,0,0,0
0,0,16,4,0,0
0,0,57,12,0,0
0,0,19,10,0,0
0,26,0,9,0,0
0,2,0,22,0,0
1,0,41,26,0,0
0,0,0,2,0,0
0,0,0,7,0,0
0,0,0,3,0,0
0,0,7,8,0,0
0,0,0,8,0,0
0,0,45,0,0,0
0,0,56,7,0,0
0,0,1,0,0,0
0,0,128,13,0,0
0,0,86,13,0,0
0,0,18,19,0,0
0,0,0,6,0,0
0,0,25,0,0,0
1,2,23,32,0,0
0,0,2,4,0,0
1,0,25,15,0,0
0,0,0,0,0,0
0,0,0,1,0,0
0,0,0,17,0,0
0,0,31,7,0,0
0,0,0,12,0,0
0,0,0,9,0,0
3,0,2,14,0,0
0,0,7,0,0,0
1,0,0,3,0,0
0,0,0,6,0,0
0,0,15,0,0,0
0,0,4,1,0,0
0,1,113,12,0,0
0,0,16,6,0,0
0,2,0,0,0,0
0,0,45,6,0,0
1,0,44,28,0,0
0,0,0,16,0,0
0,0,0,1,0,0
0,0,92,28,0,0
0,0,32,0,0,0
0,0,0,5,0,0
0,0,22,3,0,0
0,0,31,6,0,0
0,0,46,7,0,0
2,0,54,14,0,0
0,0,39,0,0,0
0,0,0,9,0,0
1,0,0,5,0,0
1,0,19,6,0,0
0,0,2,4,0,0
0,0,65,21,0,0
0,0,18,0,0,0
1,3,38,14,0,0
0,0,11,16,0,0
0,0,22,0,0,0
0,7,0,0,0,43
0,0,2,18,0,0
0,0,17,0,0,0
0,0,10,17,0,0
0,0,39,8,0,0
0,12,0,0,0,0
0,3,3,1,0,16
0,10,0,1,0,92
0,10,0,3,0,54
0,3,0,0,0,0
0,7,0,0,0,0
0,2,5,8,0,22
0,1,81,6,0,7
0,8,0,6,0,2
0,26,0,1,0,0
0,15,0,3,0,105
0,1,0,1,0,0
0,14,0,1,0,20
0,7,0,0,0,19
0,2,0,0,0,1
0,18,0,4,0,94
0,7,0,0,0,7
0,34,0,6,0,0
0,13,0,4,0,59
0,1,0,0,0,0
0,1,0,0,0,0
0,8,0,0,0,66
0,5,0,0,0,4
0,10,0,0,0,0
0,3,0,0,0,37
1,4,32,15,0,2
0,3,89,5,0,48
0,23,0,1,0,50
0,1,1,6,0,0
0,5,5,2,0,28
0,2,0,0,0,36
0,4,0,2,0,3
0,7,0,0,0,0
0,15,0,0,0,44
0,13,0,0,0,6
0,3,25,7,0,0
0,16,0,1,0,47
0,5,0,0,0,34
0,1,0,0,0,0
1,4,58,6,0,0
0,6,0,0,0,63
0,5,4,2,0,8
0,2,0,0,0,7
0,17,0,0,0,20
0,1,0,2,0,0
0,10,0,0,0,0
0,4,0,0,0,99
0,4,0,1,0,76
0,3,0,0,0,0
0,1,0,0,0,7
0,5,9,6,0,6
0,4,9,6,0,2
0,13,0,0,0,49
0,1,0,6,0,0
0,4,0,12,0,0
0,2,14,6,0,8
0,8,0,0,0,0
2,4,14,17,0,15
0,9,15,12,0,5
0,2,0,11,0,0
0,4,1,1,0,6
0,3,0,0,0,0
0,7,0,1,0,0
1,4,0,1,0,108
0,3,0,0,0,2
0,1,0,0,0,0
0,4,0,0,0,21
0,0,0,0,0,0
0,20,0,0,0,5
0,3,0,0,0,22
0,1,0,0,0,0
0,8,0,8,0,20
0,12,94,19,0,80
0,23,0,0,0,59
0,14,0,2,0,51
0,8,20,15,0,11
0,4,10,5,0,10
0,13,0,0,0,0
0,2,17,1,0,21
0,7,0,1,0,0
0,7,1,8,0,0
0,6,0,0,0,38
1,1,0,0,0,0
0,1,0,0,0,6
0,2,0,0,0,0
0,18,1,3,0,23
0,15,77,26,0,75
0,5,1,2,0,4
0,2,0,0,0,167
0,1,0,0,0,0
0,1,55,19,0,12
0,11,0,10,0,0
0,13,0,0,0,19
1,8,8,6,0,28
0,6,0,0,0,0
0,8,0,0,0,27
0,1,0,0,0,0
0,5,152,21,0,14
0,8,0,8,0,0
0,21,0,0,0,35
0,6,0,0,0,1
0,6,0,2,0,0
0,8,0,8,0,0
1,6,2,16,0,0
0,2,0,1,0,0
0,12,0,2,0,33
2,4,1,32,0,0
0,8,0,0,0,8
0,5,0,0,0,8
0,2,0,0,0,0
0,8,0,1,0,9
0,16,0,1,0,16
0,11,0,0,0,9
0,4,0,6,0,0
0,7,0,0,0,55
0,6,4,27,0,0
0,17,1,1,0,194
0,1,0,0,0,0
0,1,0,0,0,0
0,2,0,0,0,18
0,8,4,1,0,51
0,4,0,0,0,0
0,2,0,2,0,4
0,9,0,0,0,64
0,8,0,1,0,1
0,1,2,2,0,0
0,33,0,0,0,0
0,11,0,28,0,0
0,3,0,2,0,5
0,19,13,20,0,11
0,5,0,4,0,0
0,5,102,170,0,0
0,8,0,0,0,13
0,43,0,0,0,0
0,10,0,2,0,34
0,1,0,0,0,0
0,4,0,0,0,0
0,5,0,4,0,0
0,12,0,0,0,15
0,6,40,7,0,18
3,6,19,19,0,13
0,9,0,5,0,53
0,8,0,3,0,0
0,8,0,1,0,18
0,2,0,0,0,6
0,11,0,0,0,3
1,7,31,5,0,24
0,3,8,7,0,17
0,23,0,1,0,0
0,22,0,60,0,0
0,2,0,0,0,0
0,15,0,0,0,63
0,2,0,0,0,0
0,1,0,0,0,0
0,4,6,12,0,25
0,3,0,4,0,18
0,5,4,7,0,3
0,2,45,4,0,19
1,5,34,4,0,0
0,3,4,9,0,0
0,2,0,0,0,1
0,29,0,0,0,51
0,13,0,0,0,52
0,21,0,1,0,141
0,1,0,0,0,0
0,4,6,9,0,0
0,2,0,0,0,0
0,7,0,0,0,89
0,15,0,0,0,11
0,10,0,0,0,22
0,10,0,0,0,6
0,0,0,0,0,15
0,4,0,0,0,27
0,5,24,20,0,0
0,19,0,40,0,0
0,11,0,0,0,39
0,12,0,0,0,0
0,8,0,0,0,9
1,19,0,35,0,0
0,7,0,0,0,5
0,3,0,3,0,26
0,1,0,0,0,28
0,6,0,0,0,41
0,4,8,3,0,8
0,2,0,3,0,0
0,3,0,0,0,0
0,13,0,0,0,0
0,9,0,3,0,11
0,5,0,1,0,0
0,9,0,0,0,14
0,12,0,1,0,0
0,5,0,2,0,57
0,0,0,0,0,0
0,6,3,1,0,22
0,4,0,3,0,1
0,1,0,0,0,1
0,3,0,0,0,21
0,3,0,0,0,2
0,17,13,52,0,12
0,16,0,0,0,34
0,24,0,0,0,40
0,3,0,3,0,70
0,21,0,4,0,0
0,3,0,0,0,0
0,16,1,1,0,63
0,9,0,0,0,7
0,18,0,1,0,12
2,12,2,10,0,1
0,14,0,14,0,0
0,6,0,1,0,34
0,5,0,0,0,0
0,4,0,1,0,0
1,7,0,3,0,0
0,8,0,1,0,35
0,17,0,0,0,47
0,4,0,6,0,67
0,4,1,6,0,0
0,6,0,0,0,15
0,10,0,0,0,0
0,3,0,0,0,0
0,4,0,1,0,33
1,30,0,6,0,0
0,11,0,40,0,0
0,3,0,0,0,0
0,2,17,12,0,12
0,9,0,1,0,18
0,8,0,0,0,37
0,2,0,0,0,0
0,2,0,1,0,7
0,1,0,0,0,0
0,7,183,33,0,17
0,8,0,6,0,5
0,3,8,2,0,8
0,3,0,8,0,0
0,12,3,4,0,92
0,3,148,12,0,27
0,7,223,42,0,27
0,6,0,1,0,88
0,6,0,1,0,2
0,3,6,5,0,6
0,1,0,0,0,7
0,9,0,0,0,30
0,10,14,22,0,0
0,12,0,2,0,0
0,11,0,0,0,57
0,5,26,11,0,14
0,14,0,0,0,0
0,6,0,0,0,30
0,32,9,13,0,3
1,3,35,8,0,12
0,3,0,0,0,51
0,6,0,0,0,0
0,5,0,0,0,48
0,4,0,1,0,0
0,9,0,0,0,3
1,2,1,5,0,0
0,4,34,12,0,19
0,8,0,0,0,0
0,5,0,1,0,0
0,4,0,0,0,38
0,0,0,0,0,0
0,22,0,0,0,0
0,7,0,2,0,0
0,14,0,2,0,0
0,9,0,3,0,8
1,7,1,35,0,0
0,30,0,0,0,57
1,19,0,5,0,60
0,21,0,0,0,73
0,2,0,0,0,0
0,1,0,0,0,0
0,8,1,3,0,31
0,30,30,16,0,0
0,5,0,0,0,9
0,1,0,0,0,0
0,1,0,0,0,6
0,2,0,0,0,9
1,7,87,12,0,23
0,3,6,4,0,4
0,2,8,9,0,7
0,1,0,0,0,0
0,15,0,2,0,1
0,9,0,0,0,16
0,6,0,0,0,11
0,4,0,2,0,0
0,7,0,0,0,1
0,1,0,0,0,0
0,5,0,0,0,21
0,5,0,1,0,4
0,7,0,13,0,0
0,7,0,0,0,51
0,6,23,6,0,30
0,7,0,0,0,0
0,6,0,0,0,24
0,4,0,0,0,150
0,4,0,0,0,0
0,12,0,1,0,0
0,5,0,0,0,0
0,0,0,0,0,20
0,10,0,2,0,1
0,10,0,0,0,7
0,8,1,12,0,10
3,12,0,16,0,0
0,25,0,3,0,15
2,1,61,11,0,0
11,15,4,92,0,2
0,2,0,0,0,0
0,3,0,4,0,2
0,6,0,3,0,21
0,16,5,6,0,0
0,6,0,0,0,146
0,9,0,0,0,0
0,2,7,4,0,37
0,3,0,2,0,0
0,4,8,11,0,2
0,5,0,0,0,0
0,1,0,0,0,146
0,1,0,0,0,0
0,2,0,3,0,0
0,2,0,0,0,0
0,9,0,0,0,0
0,14,0,4,0,17
0,5,0,4,0,0
0,3,0,0,0,5
0,4,0,0,0,0
0,12,0,0,0,42
0,6,0,0,0,0
0,9,0,1,0,119
0,1,0,1,0,0
1,8,2,13,0,0
0,7,0,3,0,2
0,5,0,0,0,21
0,3,4,4,0,4
0,6,0,3,0,52
0,7,0,0,0,0
0,4,0,0,0,2
0,12,33,16,0,22
2,4,0,2,0,0
0,3,0,1,0,2
1,3,0,10,0,0
0,11,2,6,0,3
0,31,0,1,0,101
0,0,1,3,0,0
0,7,0,3,0,0
0,7,0,0,0,0
0,5,159,12,0,170
0,17,0,3,0,0
1,8,0,4,0,25
0,2,124,18,0,0
0,2,0,4,0,0
0,6,35,18,0,3
0,14,0,7,0,0
0,17,0,0,0,65
0,12,0,0,0,26
0,10,0,0,0,21
0,2,0,0,0,0
0,3,8,5,0,11
0,5,22,7,0,22
0,4,0,0,0,0
2,7,0,0,0,0
0,4,0,21,0,0
0,19,0,0,0,19
1,4,0,1,0,39
0,0,0,0,0,0
0,17,82,40,0,54
0,2,0,11,0,0
0,2,0,0,0,0
0,12,0,3,0,11
0,2,1,6,0,22
0,2,0,0,0,19
0,33,0,1,0,101
0,4,0,0,0,11
0,3,0,0,0,0
0,2,7,2,0,9
0,7,0,0,0,0
0,3,2,1,0,20
1,2,10,13,0,3
0,8,0,0,0,38
0,0,0,0,0,0
0,5,14,10,0,9
0,3,0,0,0,0
0,4,0,0,0,32
0,0,1,0,0,1
0,2,0,7,0,1
0,6,0,0,0,0
0,4,0,1,0,0
0,3,0,0,0,39
0,0,0,0,0,0
0,2,0,1,0,0
0,15,1,17,0,1
0,8,0,0,0,48
0,8,1,3,0,13
0,3,0,3,0,21
0,10,0,0,0,19
0,1,0,1,0,0
0,2,0,0,0,3
0,3,0,3,0,0
0,7,0,0,0,27
0,7,0,3,0,2
0,6,0,2,0,8
0,3,0,0,0,0
0,9,0,1,0,27
0,3,0,22,0,0
0,8,0,0,0,16
0,15,0,3,0,157
0,19,0,6,0,84
0,6,0,1,0,21
0,7,54,9,0,59
0,1,0,1,0,1
0,4,15,5,0,0
0,5,0,0,0,0
1,4,50,4,0,48
1,8,0,0,0,0
1,8,14,11,0,10
0,6,0,0,0,11
0,6,0,0,0,0
0,12,0,0,0,33
0,3,0,0,0,22
1,3,6,11,0,4
0,32,0,2,0,68
0,6,38,12,0,28
0,27,0,0,0,30
0,2,0,0,0,0
0,2,0,0,0,0
0,3,0,1,0,0
0,8,0,0,0,7
0,8,0,9,0,0
0,4,8,5,0,3
0,0,0,0,0,0
0,5,38,21,0,7
0,2,0,0,0,32
0,4,0,4,0,0
0,5,0,1,0,139
0,4,0,7,0,19
0,5,0,0,0,53
0,2,0,0,0,23
0,4,0,0,0,11
0,5,0,0,0,4
0,2,0,0,0,2
0,8,0,3,0,26
0,0,0,0,0,0
0,4,105,7,0,113
0,2,32,6,0,12
0,10,1,0,0,84
0,4,0,0,0,15
0,5,0,2,0,0
0,2,0,0,0,0
0,7,5,6,0,20
2,5,6,3,0,64
1,37,0,36,0,0
0,2,0,0,0,17
0,8,0,2,0,8
0,1,0,0,0,0
0,8,0,0,0,0
1,14,0,2,0,0
0,3,0,0,0,48
0,0,25,0,0,18
0,0,0,0,0,0
0,2,0,1,0,45
0,4,0,4,0,0
0,11,0,0,0,11
0,2,0,0,0,0
0,11,0,0,0,26
0,2,0,13,0,0
0,3,25,7,0,0
0,5,0,0,0,7
0,9,0,1,0,104
0,1,93,4,0,34
0,13,0,0,0,0
0,7,0,1,0,61
0,5,0,0,0,0
0,9,0,4,0,0
0,6,18,5,0,33
0,5,0,0,0,35
0,2,0,3,0,0
3,2,0,0,0,0
0,2,12,10,0,8
0,6,0,0,0,0
0,4,71,17,0,39
0,4,0,0,0,5
0,6,0,0,0,20
2,9,0,57,0,0
0,2,29,10,0,5
0,23,18,12,0,0
0,1,0,0,0,0
0,11,0,0,0,5
0,3,0,16,0,0
0,14,0,0,0,25
0,1,0,1,0,0
0,5,0,6,0,0
0,1,0,1,0,0
0,3,0,0,0,0
0,2,0,0,0,121
0,6,72,21,0,0
0,3,0,2,0,23
0,6,0,0,0,24
0,6,0,1,0,0
0,6,36,7,0,56
0,16,2,4,0,281
0,1,0,0,0,50
0,6,0,0,0,20
0,1,0,0,0,0
0,39,0,0,0,0
0,3,0,2,0,0
1,1,0,1,0,0
0,1,0,0,0,0
0,6,0,0,0,0
0,3,19,2,0,47
1,4,53,11,0,29
0,0,44,0,0,3
0,4,0,0,0,0
0,4,0,0,0,7
0,6,0,0,0,0
0,2,0,0,0,100
0,4,0,0,0,17
0,1,4,4,0,0
0,4,0,0,0,0
0,29,0,0,0,41
1,9,0,37,0,3
0,6,0,0,0,52
0,6,0,0,0,13
0,9,118,34,0,102
0,9,1,2,0,16
0,8,1,11,0,0
0,1,0,0,0,0
0,7,0,2,0,90
0,2,0,0,0,0
0,10,0,0,0,11
0,2,0,0,0,0
0,14,0,1,0,0
0,10,0,3,0,0
0,8,0,3,0,48
0,5,0,0,0,0
0,11,0,2,0,0
0,8,2,7,0,4
0,8,7,7,0,17
0,19,20,10,0,89
0,14,0,0,0,75
1,8,27,14,0,0
0,1,0,0,0,1
1,8,32,8,0,0
0,5,0,2,0,84
0,5,0,0,0,0
0,1,0,2,0,31
0,6,0,2,0,124
0,5,0,0,0,28
1,3,1,10,0,0
0,9,0,1,0,5
0,8,0,0,0,24
0,7,0,6,0,29
1,2,0,0,0,0
0,7,2,2,0,0
1,5,0,1,0,77
0,11,0,1,0,90
0,10,0,0,0,28
0,6,0,0,0,0
0,7,0,0,0,10
0,5,0,0,0,0
0,9,1,2,0,0
1,10,0,1,0,3
0,4,0,1,0,0
3,6,36,17,0,15
1,4,100,6,0,93
0,27,0,0,0,11
0,4,62,17,0,0
0,2,0,0,0,0
0,11,0,1,0,57
0,3,0,0,0,3
0,14,0,0,0,54
0,5,2,0,0,48
1,2,7,0,0,6
0,8,0,0,0,85
0,17,0,0,0,55
0,3,21,1,0,44
8,20,81,45,0,52
2,16,0,9,0,38
0,8,0,1,0,0
0,1,0,0,0,0
0,6,0,3,0,0
0,2,0,2,0,8
0,11,0,0,0,0
0,27,0,0,0,11
0,11,0,1,0,29
0,4,0,0,0,0
0,13,0,0,0,0
0,2,0,0,0,15
0,10,3,5,0,66
0,8,0,0,0,0
0,6,0,0,0,3
0,13,2,2,0,3
0,2,0,1,0,0
0,10,0,3,0,86
0,6,0,2,0,31
0,16,16,23,0,0
0,5,0,1,0,71
0,10,0,6,0,1
0,16,0,32,0,0
3,1,29,15,0,0
0,2,0,2,0,20
0,33,0,3,0,0
0,1,0,2,0,0
0,3,0,0,0,0
0,7,0,4,0,0
0,0,0,0,0,0
1,35,1,7,0,1
0,7,0,2,0,0
0,2,0,0,0,6
0,10,0,3,0,2
0,2,10,5,0,0
0,13,0,0,0,7
0,9,0,0,0,55
0,9,0,0,0,0
0,13,0,0,0,5
0,10,7,7,0,54
0,1,0,0,0,4
0,9,0,3,0,68
0,3,2,4,0,2
2,8,0,15,0,0
0,2,0,0,0,0
0,10,0,0,0,1
0,5,0,0,0,28
0,3,0,0,0,31
0,2,0,0,0,4
0,9,1,17,0,0
0,1,0,0,0,0
0,11,0,5,0,0
0,4,0,1,0,39
0,7,0,7,0,16
0,8,17,5,0,42
1,3,0,6,0,24
0,4,24,9,0,0
0,3,0,5,0,0
0,18,0,0,0,35
0,9,0,2,0,0
0,2,28,3,0,15
0,16,0,19,0,2
0,4,0,1,0,16
0,2,48,2,0,25
0,1,0,0,0,0
0,5,0,0,0,10
0,2,0,0,0,0
0,16,0,1,0,0
2,12,0,12,0,0
0,5,2,3,0,22
0,4,0,0,0,14
0,6,0,19,0,0
0,9,0,0,0,0
0,2,0,5,0,0
1,9,0,2,0,66
0,4,0,0,0,34
0,5,0,1,0,22
0,1,0,1,0,0
0,4,0,0,0,31
0,6,0,18,0,0
0,5,0,2,0,0
0,4,112,16,0,54
0,8,0,0,0,0
0,7,0,2,0,21
0,5,0,1,0,38
0,2,3,2,0,40
0,8,0,2,0,26
0,6,0,1,0,13
0,12,0,0,0,62
0,10,0,0,0,24
0,4,0,0,0,13
0,6,9,10,0,1
0,5,28,8,0,23
1,0,27,11,0,0
0,0,62,18,0,0
0,0,17,5,0,0
0,19,20,10,0,89
0,0,0,1,0,0
0,0,3,2,0,0
0,0,2,5,0,0
0,10,92,4,0,10
0,0,10,3,0,0
0,0,0,7,0,0
2,0,13,12,0,0
0,0,38,16,0,0
2,0,87,13,0,0
0,0,17,6,0,0
0,0,59,0,0,0
0,0,0,1,0,0
0,0,54,13,0,0
1,0,7,1,0,0
0,0,5,2,0,0
0,0,0,4,0,0
0,0,3,1,0,0
0,0,0,11,0,0
0,0,0,3,0,0
1,8,27,14,0,0
0,0,0,17,0,0
0,0,1,0,0,0
0,0,6,5,0,0
1,0,51,13,0,0
0,0,0,1,0,0
0,0,0,0,0,0
0,0,10,0,0,0
0,0,6,3,0,0
0,1,6,45,0,0
4,0,54,20,0,0
0,0,0,1,0,0
0,0,85,9,0,0
1,8,32,8,0,0
0,0,0,16,0,0
0,0,89,8,0,0
2,2,18,18,0,0
0,0,40,0,0,0
0,0,0,0,0,0
0,0,44,7,0,0
0,0,7,0,0,0
0,0,10,0,0,0
0,0,116,7,0,0
0,0,12,9,0,0
1,0,0,24,0,0
0,0,13,3,0,0
3,2,10,17,0,0
1,0,25,4,0,0
0,0,7,0,0,0
0,0,23,6,0,0
0,0,20,9,0,0
0,0,95,13,0,0
3,0,2,43,0,0
1,0,43,13,0,0
0,0,8,1,0,0
0,0,140,0,0,0
0,0,5,9,0,0
0,0,20,1,0,0
0,0,25,0,0,0
0,0,27,0,0,0
1,0,60,32,0,0
0,0,0,1,0,0
0,0,11,15,0,0
0,0,0,17,0,0
0,0,0,1,0,1
0,0,12,4,0,0
0,0,5,9,0,0
2,0,1,43,0,0
0,0,1,6,0,0
0,0,66,15,0,0
0,0,11,8,0,0
0,0,2,2,0,0
1,0,55,18,0,0
1,1,0,15,0,0
0,0,18,6,0,0
0,0,1,34,0,0
0,0,36,10,0,0
0,0,0,0,0,0
0,0,0,8,0,0
0,0,12,8,0,0
0,0,121,23,0,0
0,0,2,6,0,0
0,0,33,5,0,0
0,0,1,2,0,0
1,0,0,6,0,0
0,0,1,9,0,0
1,0,14,5,0,0
0,0,0,0,0,0
1,3,1,10,0,0
0,0,7,1,0,0
0,0,5,3,0,0
0,0,44,23,0,0
0,0,6,0,0,0
0,0,47,17,0,0
0,0,64,18,0,0
0,0,82,10,0,0
0,0,0,1,0,0
0,0,2,2,0,0
0,0,57,12,0,0
0,0,0,0,0,0
0,0,0,24,0,0
0,0,1,0,0,0
0,0,0,0,0,0
0,0,0,1,0,0
0,0,27,4,0,0
0,0,27,6,0,0
0,0,0,3,0,0
0,0,55,13,0,0
1,0,0,31,0,0
0,0,0,0,0,0
0,0,93,0,0,0
0,0,27,9,0,0
0,0,4,7,0,0
2,0,30,16,0,0
1,0,27,19,0,0
0,0,47,38,0,0
0,0,62,18,0,0
0,0,25,0,0,0
0,0,28,8,0,0
0,0,2,0,0,0
0,0,0,1,0,0
1,0,0,26,0,0
0,0,4,4,0,0
0,0,7,0,0,0
0,0,156,36,0,0
1,0,0,5,0,0
0,0,54,0,0,0
0,0,46,5,0,0
0,0,33,0,0,0
0,0,63,5,0,0
0,0,7,15,0,0
0,0,40,26,0,0
0,0,8,4,0,0
0,0,74,26,0,0
0,0,46,0,0,0
1,0,37,18,0,0
1,0,0,8,0,0
0,0,4,7,0,2
1,0,1,26,0,0
0,0,0,23,0,0
0,0,44,11,0,0
0,0,107,5,0,0
0,0,17,1,0,0
0,0,57,11,0,0
0,0,3,15,0,0
0,0,21,14,0,0
0,0,9,0,0,0
1,0,45,21,0,0
1,0,10,6,0,0
5,0,0,50,0,0
0,0,49,0,0,0
0,0,48,11,0,0
0,0,34,8,0,0
0,0,65,0,0,0
0,0,81,0,0,0
0,0,0,19,0,0
0,0,23,5,0,0
0,0,23,2,0,0
0,0,9,0,0,0
3,0,0,20,0,0
0,0,0,0,0,0
0,0,103,14,0,0
0,0,1,0,0,0
0,0,12,4,0,0
0,0,48,27,0,0
4,0,8,13,0,0
2,0,17,8,0,0
0,0,0,0,0,0
0,0,14,0,0,0
0,0,0,0,0,0
0,0,38,11,0,0
0,0,24,11,0,0
1,0,4,8,0,0
0,0,23,0,0,0
3,0,71,25,0,0
0,0,0,5,0,0
0,1,66,7,0,0
0,0,0,1,0,0
0,0,8,14,0,0
0,0,13,4,0,0
0,0,5,12,0,0
1,0,7,2,0,0
0,0,72,6,0,0
0,0,75,0,0,0
0,0,3,3,0,0
0,0,16,9,0,0
